UUID,Email1_CRM_Note
98f3d9bd-94ee-45d7-a94b-5c54e89f6321,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
d969300d-dd6c-4aea-9e71-7f0d878abbe4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
47894294-5eac-4c3e-a233-2f6e8f203367,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
f2208afc-a387-4f3b-bab9-37490ba482f0,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
c0c649df-a75d-4681-8382-9967d671244e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
02e1dcf4-62f9-4af6-8939-2ad2b8f95ede,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
f6dc1231-ff17-466c-a567-c68cdcd62308,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
9e40f85a-417d-4dbd-a672-5dc97b8ff9a1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
21d2aa72-ae4f-4775-9e24-0449f490f6f0,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
eb9bd56e-c2ef-49ec-8488-7337d675af4f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ac3182ee-adec-4f41-aeaf-7b52e9623b23,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
c477d2c4-a74b-42fb-86c9-957628be37f7,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
aa205745-6ce8-4d79-8719-988e33bf76bd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
d7e4c9e9-a533-440a-866a-b6ee9edf801d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
eec1b6a9-3bcc-4ca8-9f21-5cc47ee0dc7f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
5a83b542-e5d1-4de1-bfdc-e5ab7fa5f3b1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
5755bf44-a0fd-42d7-8fdc-9311af9035d6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
fe7c9324-64c4-4ccb-a3c7-d841bbcb27ad,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
8ea28582-66df-4b2c-a670-5786ef39ec05,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
92f1060f-ed88-4f6a-82b7-1d60e6e8e9a2,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
7fa416db-140c-4dfe-990b-76496bfd33b2,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
58eb65c0-fc1d-4d5a-9812-d629803e3cdd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
dd70c18e-a33f-4a9c-bdef-6e62d948efe8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
662e4aab-9d3b-4878-abc6-d2edcfdb93a8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
f5ee1c20-0445-42f5-bdc9-03e735887073,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
42f4b9fe-656b-4235-abb0-0aba883ffd22,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
8c463d8e-a91a-4cfa-89e3-61e6082c3f74,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
2b4b1cb2-1933-4773-bcc5-80a9a8614ade,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
87b2592a-2638-4f27-a803-1a42c7e459bb,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
f4cbe511-4afc-4187-81fa-16fd318912dd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
6256eda1-32c2-4976-9d20-845af2ca4814,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
e01a94fe-7490-4a48-be1f-01ab4a55d14c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
cc169882-1518-4942-9289-b07790ed6f9b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
00a8f1bf-cc66-4e3a-b224-9bd6c2367a0e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
a5f8b8a3-8a58-4806-8adb-bf5ae15c2ba5,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
36b50cfc-70b2-4ad7-80eb-848529c7ac92,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
edc60db7-da31-4439-847f-c1e9d31c37de,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
c0148bc3-91a0-4d41-9bc1-73f14efb3cdd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
2036a033-ba01-4ed3-9df0-a8448192e121,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
7b073fda-4502-4ee2-b5e9-4217ca910f71,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
c897e3c7-786a-4eb7-91a3-8c78057c4a61,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
cdc266d3-9d92-41b0-94f3-8bc619c462b3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
6da7163b-da56-4dae-ab19-1fc3333ab07d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
e50a4d6c-0612-4a3c-97ee-a42f8578c1b6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
b9fff600-9bf7-45df-afd8-593cf0296f40,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
7401d6c3-7b3a-47c1-b3b6-571f88a3e39b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
fcf923a7-d117-4b9f-af72-c90702cb145e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
3cda01f0-d85d-4ab5-afd6-38651edb15db,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
f22c46be-1965-4105-9da1-f81e50ca33dd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
f36ba876-05c7-48e4-9455-73be585d756b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
57a9ff7e-c327-43e7-add3-d976a4ada635,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
a98cc5c9-50c4-463f-b902-65a9d5df35f3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
89ed20ae-9df7-47a8-8fdc-9c8a74db7e3b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
a0922cc4-02a5-4191-93b5-557be04b9d36,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
a3e55e1a-9d7e-41f8-9386-4f8e37f891a9,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
b4ef10a1-3ab8-4cd6-a3bf-9fa68bd72512,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
5148bd6c-20a8-4561-abd9-16c8e8b48050,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
00bab7a5-c047-4cc4-9836-9c368538e76d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
4acea8c1-cb3f-4240-bccd-2eb4aa346864,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ce1eff5d-cd1a-49d0-8871-82267aea2285,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
c92db91f-309c-4bbe-9966-77be5bfcb60e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
f18a147c-0dbb-427c-a545-1a93d94df820,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
310f81c9-bb73-4e48-8527-446e25bc2df0,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
027d43fd-fd9a-440d-af18-2a09fd2d53d2,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
782d6571-2bdb-4bc7-b003-3b5e63c58b0e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
8aea83e4-1efc-4085-b24e-c6465a86b0e1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
1a010f73-3258-475a-b084-934cc022a3d2,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
c52cf362-8cf8-499c-b3ee-a8d6f7fbc78a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
8b6c0748-5bf5-4977-bbbd-e534d26f9136,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
7f03d621-defc-473b-bf88-d0d928550cd7,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
a0b5baaa-29b1-459d-94ce-1654012fa81d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ed19ca64-9656-4f7b-bd99-95dfb5d24d89,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ad10152a-3293-4845-a070-c4ca6b1ea6da,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
1455e00b-1f0d-4497-8425-9ad7fbaef061,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
7f2c79f5-4111-4e76-9f7f-be2ec84e4668,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
464d65cb-75df-4af8-819b-b27c87d028ae,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
1f9894f6-6124-423b-9e7c-52dda5098b08,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
3b3ba7f9-a678-46f5-b0a7-971d22632617,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
bbca7aab-640a-4715-b328-ef3b17afa839,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
2ba34751-78ff-4e7e-9587-2e6d00227e49,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ac0e3292-2062-4bf7-8518-104fc437c1b3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
5446ad78-743b-4f0d-91f8-aa5faa213f99,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ab1bc892-1e0c-4e98-9ea2-70bbbd04cfbe,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
4f964c4b-0e10-4a2d-9e17-ff2236ca42c8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
e031f761-dc4f-4367-ad6c-bbbcc21eb0a1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
861932eb-8812-4be1-bc0b-9f8e61a0452b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
c80c94de-eb2e-405a-b18e-d1319e49fffe,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ddb5bbe7-383e-4aa6-bb63-859ec68186e3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
77c221d1-336a-4ff8-8e9a-805435f8d8b0,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
6df47dfb-a7a8-499c-84eb-aee06f72f7c1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
b093cb53-9c9c-47b8-b695-85eefe0e91bd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
39e541d4-b0b3-46f0-9fb8-ff2c4625ce5d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
e73e5e52-90fc-4977-92d8-70217a96cb5e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
9aa7e10c-6273-4cde-95e3-4654e0e382b3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
59636075-df01-4d59-95c9-72425c0ca2f8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
5e16e00f-63c0-46d1-96e5-c883d363aee9,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
88a4a266-0bb5-4919-90e8-ef60164e247e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ab90d17f-de87-422d-ac12-4bed30e0e2de,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ce4893b1-b835-48de-a7ae-f5128f3ae6d1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
858ed9fe-a9cb-4247-8359-c6946991c52f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
0c6ba079-9ef0-482a-a85e-bae1d285727d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
914862a8-f969-4842-bc15-28d4389d9b9b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
0eb062cb-5636-40b9-9e1e-aec9d53155f8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
1e497e07-375f-45f2-9878-75d0187fb3fe,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
5e5e823d-320b-4afc-aa14-1c5b151781cb,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
37694e09-9242-41f0-81ef-1b1a06650670,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
cea29ce0-4403-4dae-8e0d-c98c5bbdbdb5,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
d864dd47-2e49-458f-81ec-effacd7b270c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
b6e821b7-69ab-4a10-9569-1919a8f6734b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
9bbecd09-3fee-424e-9a81-05fb62ae97df,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
80449819-16e5-4db6-b849-49a3c6d33bf0,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
d7112950-a276-4118-81d1-2b701ec4a45f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
55bf2626-fbea-4262-ad40-bac2b1b50f7c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
f41255f7-617c-4029-9be5-bce28d9af1c5,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
6a2067df-6287-4b05-b38c-1e11bad3a109,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
56da95cb-f722-4442-9724-d4b9a3aacda1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
3be4b58d-5762-42fc-b9bb-c7a501e8e5a4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
4d9b6033-61ad-4181-a75a-995f827964b2,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
eb19d1fa-d001-4aeb-bff8-1e74facf641c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
2496aa78-fea6-471f-bfd8-16402bb98ef5,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ddc8bfeb-eb66-4559-afb7-3c354b311348,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
61733450-4dd1-4800-9712-315b4af0fe8c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
fe2caf14-9d4a-49b9-818e-b1be686e8b9f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
758e771f-e206-4564-b586-2dfdc5df9343,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
fd13a23e-2845-4a74-9888-3bdf4c380fb7,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
873724fd-f3e9-4288-976c-2fc5520cfb95,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
7ee7ea2d-271f-435f-9119-f639c58a8567,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
bd12502c-7ce9-4d02-a094-0ab063ab1ac3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
ef7dc459-7158-48e9-ad3e-42aa2ab72940,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
0ee41c4c-7bf3-4f19-aa3a-26230e79a8b6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
95acb40e-c035-4d23-ac99-b50a0c5b56ef,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-06-05 reminding them to login to their account and refresh their MogoMoney offer.
