UUID,Email2_CRM_Note
bf70f23e-82e9-43a5-9273-395a9309cea2,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
cf637762-aedc-48f8-a8a6-8180b450eb39,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
02688231-739a-4376-9d61-7860125faaca,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
4070f316-7320-491c-bd0c-7838ea1dab1e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
ae819c69-adff-4279-9e19-7284d01b7062,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
9ca5df2e-8c8d-4eef-81a3-7b11294f754e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
bfd5eba2-f633-4fec-8312-ad61bcaa69cb,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
e55a39c7-68dc-416c-83ea-80f6f6b7a562,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
c4b15e6e-fc59-4d58-8d7b-b25fb279ed83,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
7c8e060f-a71d-492d-99c6-fc4ddadd5693,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
1cdf6aff-17ea-40ac-b478-9433179c15e4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
2338d32b-3d00-4d93-80e3-2238c2a414f1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
481e3495-96a5-48cb-90e9-cd151bf9995f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
645ea57a-7901-438f-bd41-b7c7a45c6169,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
0df06980-cdd0-49b0-9cc8-2a15a36b371c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
1a1fb291-2e91-42ae-9221-9a251c6b6079,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
05f0c8d8-5336-4176-8a80-e2f59108b475,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
f74f0610-4afe-4f4b-8699-024a434f0000,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
62bb1dcf-637d-41a0-9e8c-1353435864b4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
97a4fd0e-65fc-4161-86c3-00dea52e1a6a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
2b1990c0-fb90-490d-a374-f4ba080390b1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
3bdb293f-3595-4496-bc9e-d4dab98bd671,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
520b6389-5cf1-4377-8b88-23b7af0dff30,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
31857a15-a182-4885-b8a7-3c93ef9e8fd4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
3f7db2a9-5be2-4de5-a7eb-7bdbb3e0092b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
b2d59670-462a-44c6-aee9-33c65b801d81,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
f599a9f0-93d0-4d21-a1b7-7f64f4c85208,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
ef667fbd-b4e3-4106-9e96-0833b6697272,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
8f28b7fd-3136-478a-a165-77691d862785,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
993e8995-d02f-4ddf-81ea-e1c6fe94ee2d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
50aa9188-5925-4ebf-8c6e-d74f7cf44190,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
a7e8291c-320b-4764-9ae7-c522bd0b2a86,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
29df47f5-432c-443f-8543-5011fcbdc252,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
b42a87df-e9fd-438b-a5e0-2a638ac5ab2d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
a7af383c-224b-47ce-ae0c-3733e1d20308,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
330f9c5d-3966-4172-9631-40649b166258,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
08c4ffa4-37ce-4cc2-9699-ace0ae0c4048,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
66be83af-c073-42b8-a51d-b84c6c8f989a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
5e8c45b7-9897-4b73-ac92-ccf01fc5e8aa,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
baf0d26d-becf-4b92-b1e8-21b5eca755f0,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
7a6e8675-d07f-4434-ad12-319c876fa1c8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
c89eb70c-4af8-43e0-83a4-5e30733fa888,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
e08ac621-d1c6-4d5b-88f4-17556ff8f91e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
d6141fc9-85a2-46b4-9bff-2d64a8203767,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
bcf8a8dc-76c1-446b-9d4b-1886f91dd31b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
e8a13e53-69b2-4d28-802f-ddc3c1cfc8c9,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
380edb3d-60c2-4c55-8fdb-e167d0f2945d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
97f439e1-14fb-4db3-b952-12019a0c5f4a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
07b1ec1d-f4c0-4067-899e-9690bfee6724,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
0fb95e9a-97bf-4bb2-a203-092eb107bf76,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
1bdedcfa-ea63-4130-a638-09346751eca8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
4224ef16-74fa-4416-960b-3ce664a6f0fd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
f3765a7d-d2cc-4252-9f3a-1b0f0b15de41,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
76652b98-c200-491c-bca4-898d581265f4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
066520b9-5999-4ac0-aab9-9cd0f596802d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
7e6b7d8d-e1aa-43e9-96ed-817158690d5e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
7220dd31-2f80-46ed-a23d-270e515c4ba2,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
de910723-8687-4d9d-b14b-d35d73eb48e7,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
c623b19c-677c-4b29-8f0d-551ea45c3361,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
28f6c1ea-ae94-4ac0-850e-659af28550f6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
f3268dba-1c0d-4d38-9654-fed97a6de03f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
0a7404c3-dc65-4f26-a93b-9bae4e6ec31c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
4b504cd4-db7d-4de6-ab86-9c739d9e8bf6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
6bfa4d38-136b-4a40-8c28-2998a8c390c5,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
38cbc68d-478c-4d3a-a73c-afdaa9f76ff8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
4cb71908-e35e-4faf-8b38-bd21f074d919,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
e65857b7-1119-4e01-b91b-a0387c945f74,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
c091353b-6ed4-4925-b4d4-120e41b5df62,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
4ccd854c-7096-403e-8315-f3480164dcb6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
19d600c5-aa98-42e8-9719-d2b6eb06463f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
e793c2ca-e6ae-4ab9-a14b-7793b655b6ba,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
83977931-85dc-4dcd-8df6-a1daa79154cc,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
d465aad5-9572-489e-aef7-1a26832cfda6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
38664ab7-72f6-4225-b5b5-0282979d5f53,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
ddea1c37-2753-4f24-9585-029ff4c57b3b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
38e1835a-bf26-4e68-9b51-03e2820c612a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
97a045d3-d694-42b0-bf9a-997edb85d064,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
93aca5a5-a1b3-4fc6-ab80-d82d2fe113d9,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
25b31a42-2305-4114-9d81-7ba027dd3c76,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
453a0499-d7ff-4e28-9202-8889d13b3519,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
08b832f1-6fbe-4b4e-8a63-641692d17f73,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
a6595095-f1dd-4600-adb6-149f7de0e89f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
1a070d30-c856-4e11-b4e4-cc48aeb11d0e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
b938e5f8-4b74-46a5-bc61-cf628a5f50c1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
6f09d620-4cc1-4168-9284-c946628366e8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
a1c4d180-14bb-4194-bc02-3d478c87509e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
37f6a63d-9ba2-4117-b603-a4ef85abbec7,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
2a4cf934-1983-4003-af0a-e531b208c3bc,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
9ac36533-ae9b-46a8-ba2b-cde451c63dc1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
b65d92d2-8430-44c3-89c2-8630c3614e13,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
d5bf1580-20aa-4cdc-84a1-7ab494945fa8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
d99f1397-368e-4a98-b506-f33ca329496a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
2a269dfa-778b-4668-9df3-f0b43cbcc34e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
7832679d-55f5-44d3-8362-33cc0bd56980,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
d9e8ac14-19a9-4c28-8f1a-f08516a05fe9,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
a5da22db-3ab3-44bc-8f9f-fa57ab01fbbb,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
a9241927-6ab9-4cac-a2c8-bf90afb22f31,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
8d809d6f-c811-46be-ad9b-a999d55bb7a9,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
de26f6da-8a35-488f-9b94-30413a107125,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
95494c1a-5052-44e4-a986-3ff092d90ae5,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
81680365-3609-4e17-8b83-0a0ad33f4fd7,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
5ae26271-a268-418c-83f5-3060b467a469,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
41c6d1b0-b6ea-4475-b895-24e9095673d6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
4c7d98e5-0322-4216-a12a-55c02346cdbf,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
be114ac2-9865-453e-b2b4-f7421a546856,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
e5a96006-837b-4392-b76a-07e57220ab4a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
77104aa8-df0a-49f3-8ade-d5d9b396aca7,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
2634f740-85ca-4a51-a4b5-c07105274229,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
ae9193d9-3e91-404a-8362-5092ca89cfcb,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
50f051f7-10fe-41a0-9c37-68e612cc362f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
cb4d3780-cb29-40a3-b6d7-fdcc1d69d40d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
e164904c-b3a6-43a1-8689-9a338e257f90,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-03-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-04-14
