UUID,Email1_CRM_Note
295d3043-cac2-4b38-baa5-bb0be2634117,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
f60316ed-51fa-4104-bc57-45cdfafeab6f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
08cd0b23-fa53-45c3-a97e-51bcdfb4290f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
1c031e1a-0027-4837-87bf-fa2d45d30bdf,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
48456d55-81cf-4c12-9682-ebd0c0d8cf25,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
0a66d0b4-9552-4f36-bb33-912daab29288,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
0b2e509d-38a1-47f8-a3a3-c68315aa7a84,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
786b5d33-db90-4c50-8dd6-74d3b26bd556,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
557d94b3-9a1c-4f77-9e48-979fed059491,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
eb6a997d-534b-4ba0-88fd-8911fec23aa1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
291c9721-9f0c-4ee8-88d6-0a18287021de,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
30b57da8-c616-446f-995d-67cc21c9729e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
6a4d51a9-77df-4594-9fe8-b59eff957e93,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
9b6ea400-2a52-4be5-9b8d-ab319e454c29,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
e4815482-8caa-4fe6-a364-7d02dda6959f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
275474b2-110b-4733-8698-54a76c48b2bd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
3be5a6b0-e015-4e94-b820-557f7537fa9e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
5dd7be62-431f-47db-a376-91db7ddc1dbc,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
dadc0bc2-2885-42e6-9edf-b7979fc7226f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
9c611ad5-404f-4315-a295-aaf133d36a50,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
6b715fb6-38b5-4948-bf52-2ef97046e44d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
27b1235e-0a84-44fe-b90d-8f7eebb22eff,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
2ab1b939-a5d4-4f31-b0f1-853155594122,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
bb2fd070-3a31-459a-afac-06a56337274f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
5053af83-b6d1-4ed3-bfba-3bc461e1eb1a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
5daee312-20d9-43fd-9d06-09a4355a1280,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
72a2e27f-bbd1-4f06-a8b3-4a9b9334df32,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
f5eb944a-c799-449a-92a3-d5d997c644dc,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
cca22ab5-6353-4057-b499-ae6604630f2f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
0206ac1b-93c9-43cf-bd85-50ccb702e51d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
71a00410-ec33-47d8-ac8a-bf86ce37f00d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
d8fe5ca4-f724-4a61-8c74-531674540765,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
822d4f6f-ac55-40f5-affb-87e1fc73ea28,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
bc673b20-81df-49fa-bfc5-3a1f97cf931b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
fb8a52d1-2c45-4f8d-b236-c30a935ea9c0,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
4a9f84b6-a792-42b9-9200-919586f6aa6b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
26899682-a907-4818-af8f-6cb15ac48c8f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
fe34fdfd-3895-46fb-a732-c1b54e7e69bc,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
47e670fe-3a23-4645-aca4-33bce0c3c503,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
7f0c59f1-58ea-4040-ae4d-8e39fe332f94,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
171b5dad-ecd5-4950-b0ce-7cc9056d94c3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
8cb13d65-a50b-4a33-9361-563945bb994d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
fc25a4d0-5813-458e-89e9-260a1c1abb07,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
e2f5b60a-5e31-4bc3-8c65-d7c225c13da8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
3a0929df-39f0-4f54-9bcc-a6d881c8a16b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
5975cd8d-7977-42ef-9553-6624186f2ab4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
80c9316f-2660-4c4a-aff2-7f9a44126fde,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
ecc9c3e1-486b-4937-a1e0-a0c259a473bc,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
6431c789-fb4e-4a81-aa63-e4ee9674fbe4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
6d254f94-42bd-4eb1-9f28-2843f175671f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
62299d37-a0a9-4c4f-ac4b-9a95a82ea8c1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
fbb53472-5e4d-4b73-8258-4733d029ebbf,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
bbdf826c-46e3-489a-92fb-a4e9e8af2f62,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
e5e12932-4820-46ea-aa07-bc7669334b50,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
fd965d28-c5b0-4333-956e-50974c4e6ac4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-05-05 reminding them to login to their account and refresh their MogoMoney offer.
