UUID,Email2_CRM_Note
41bf48bf-3a37-4998-bc0d-6939c43dcae8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
1960af9e-2ecc-48fe-b46c-2f0dec35b83a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
7325eff1-e3a7-47f9-a1f3-07994bfd4355,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
dbc4495d-dd0c-402e-ae72-be312a41b20d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
2e82b6ae-2b21-48b1-9b64-45e261c2b97d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
68722e59-fada-4e0d-b23a-dfb38672af5f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
99f265d6-ce85-41e6-a0f8-376dcd8e8e13,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
22b3c874-9014-47dc-8a53-d897159844e0,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
da0d31e2-7d36-4be5-8ccd-3492e04b92cf,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
ac17bd90-cb2f-4cab-b2b7-8b6deef89891,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
7455bc43-47a2-45ae-8b4d-18110b2a7d7a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
d8ef7a67-8677-45a1-ab67-be4ae6dc05a4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
f9d0b380-7c0e-4ad0-b249-5a4209ab9421,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
0b6e925c-68da-4460-bd87-69bab810f295,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
3ba62e72-844d-497e-91fd-136b837e72c3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
a19cf7e0-433c-426d-bf8e-39bfda96c984,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
df16e8c9-b41c-42c7-9752-93ff07484f80,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
44d7a425-68af-4ca2-805b-d4230cacb673,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
d9d4edbb-265f-4416-8cf6-020a4f78583a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
d6187901-68de-4937-af19-c7d701a9ebd4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
f2abaa77-1b0d-4f9e-b397-63ce88794881,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
4950db80-d761-419f-86d3-f8d3dda34dcb,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
1ca8c321-a3b3-4a14-9508-3b0a382c8f3d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
2b3c4aa9-2f34-4bc6-95ec-eeee50a55e69,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
cdad6909-01b5-459e-bcbc-1e233e50b89c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
787839fc-70cb-494c-883e-da2a89f3d3f8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
63b92fec-2689-425c-8f42-6b7d6bee9679,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
8b10b153-a47c-4597-8ce4-2290d89729f2,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
ceb7084b-d23a-41c3-a7ac-eb3ce958233a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
5d7ec602-727d-420d-ab7a-e1d9ff5236a8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
cdbf47c9-72e1-432b-ad0d-728a31e88329,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
f8b828e8-74c8-4a9d-984f-f822704780ee,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
e7033fa9-7d0e-427a-ba74-5b545301f5aa,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
35f7b4a3-5cb1-4d22-a99f-a08c0b460552,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
17ac5f50-6753-41ca-adf2-6dc3ac16abb9,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
b2743e6a-0c30-4b30-87d0-19e7c91c3b96,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
d5acb387-c6e4-4d57-a252-e6d46667b335,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
3e7b5014-fe5d-4fdf-8c82-a4f6bfe38b82,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
8c218c35-eba6-431b-bb8e-f34c23d1c309,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
4cf90a5d-4608-4f01-9060-462bb5996d35,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
7b864257-90d8-4d01-be89-129ee26c645d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
82aee217-5621-41d6-8f27-ba9fe9f30bce,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
46b52e76-1c90-434a-8f9e-d55309d73fb2,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
f4da918a-cfde-4bd2-af05-37ddcf7ffb03,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
fd8f674e-25f3-43b1-b610-5ed5869b7832,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
c1032623-7032-4a9c-a3ef-6ed4c49200f1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
83df7e3e-b6b0-4f62-b6ac-d79cb68424c8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
d5d88a51-289b-48d0-9aef-f36c27a07185,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
17dc9a5a-32a3-4fc7-9507-0a369850ae5b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
4809f102-493c-4e91-81f7-a5796faa1f0a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
46beae1b-bafb-4b2d-bfca-5f80e7d9fbd5,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
a4515922-1773-4672-af0f-5ce8790c9063,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
1c6d091f-020d-4457-bedf-accae2ef051d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
32b76c3b-ce51-4912-b620-0f401bc5f8ff,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
83b587ba-346b-43aa-a051-dfc681dbd30d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
49325c90-fb29-41c4-8605-a4b7d101334a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
c8006a63-05bc-4f38-97c0-7cb1d8e9db16,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
062414f5-ef8d-4637-ba4c-1faae8edf1c6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
66f51ce7-4b67-4d63-8f9c-caf4d3b0b4f9,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
e28a5c97-0d5b-48a8-864e-c8fb16f6bd5f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
d09a4ddd-fd5e-492f-8ea2-ca0b28a99c88,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
12f3d1cc-3825-4d5d-b94f-0fae9986d087,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
d2dc62ae-bb46-4849-83f6-b3562b7b90be,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
845d43ac-9598-46e4-9ad0-1123cf8ea729,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
cd378d9a-25b7-4e34-90c5-2c4b5f7729c1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
ed53ded1-847c-41b5-92cf-09f9d03339d4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
0bf8cba5-c9fd-4628-8bdb-1c5c7492f155,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
073716e4-f3bd-4119-9e30-66d069e9a1c4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
0a93b4da-48e6-4730-8f08-4fc62ac7a398,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
157e37bb-2aa8-41c9-80a6-464434f1346f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
641f7126-4c7d-4cc8-83e7-dbcc06ae6c34,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
213ad9fc-9809-4d7b-a695-eee8bbd4dbce,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
cfa86876-3a60-4fb1-b62e-fbb5f5677901,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
cdae11d3-74e9-47ef-a88c-685f8c0e9baa,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
42484091-55d3-43f7-b651-683cabbf2ccd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
09926284-bec7-4194-a1f4-5c231b5216e4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
eee67580-8031-4c76-9a89-0238ea936e82,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
086566b7-5638-4ed2-b31f-9731711af909,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
baf1f8d6-8d36-41d7-9922-edeed3339015,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
f550da8d-47cb-4140-b8ae-cd740c55060c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
4b0788d4-8265-4b3c-9c82-fc6a164890f6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
e3dd1718-f5e1-4b2a-85a4-5b08afa16cc6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
41533bc9-d0ad-4051-9277-4a35fcb2e40f,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
812f8e02-9a9d-4592-9b50-37c319543b2d,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
c662771a-b045-438b-8047-ddb3e6723ce1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
06f655f1-8d86-4b01-8a36-d64c1ccc2666,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
a9942951-97fb-4104-a465-e785398be730,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
9c86e4c3-4124-4b46-98b4-02274d899a7e,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
34e7b983-6e71-435e-be41-95d3e8e2c3e3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
b87e5165-44e3-46f6-bea2-60c2d3364187,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
5f3a0cba-4289-4625-8ce6-654a9f613baf,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
9de8cf77-b419-401e-97ca-7a0e91d8ced6,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
0de1a473-a181-4fe0-bc57-a4a9b4237623,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
49be276d-fcfd-4def-bc05-0ecc9309e4ca,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
91e65833-7019-4beb-80a8-b29bf9a45da8,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
04417c11-bc22-41e1-a7ce-10790ee4f018,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
2facf73c-8c0c-4777-a304-e328aa2789da,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
ae666907-92f8-440e-96e2-528b92461528,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
391fd58e-7ede-466e-baeb-56574a1396e4,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
c8b4636a-4a91-415e-b91f-d826fc2e1ecd,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
8fc80085-d4de-456b-9511-bf2c9b329832,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
0a286118-7210-4d9b-8cd5-f3b81322d940,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
1136f069-2844-489d-a5c7-0080ab9aef15,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
15b4f9a0-f757-4afa-9e2c-01d0b294baab,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
060e9f01-f4c3-44f1-aa3f-cc9bbb28487a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
d23d6d0b-4599-4df9-a573-ae062aea9ae1,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
eb5d5a67-682a-4c5a-869b-d0c57ea8f68b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
714ef62a-f103-4982-9480-ac522f1f545c,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
61c4fbc6-4663-4275-8889-1bd320e22245,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
f92f5d83-2377-4ef3-9941-0290033fa02a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
d8f36970-2c23-4c1b-9a47-80cca893f55b,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
c79b8cfc-d0a9-4c40-9291-d3411d003c9a,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
3397028c-bbb1-44e6-96bf-459fa07d21d3,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
016202b6-1fd0-424d-9d8f-4afd44eb85ee,Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2018-01-15 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2018-02-14
